,id,date,speed,date1,t_date,t_time,holiday,daybefore,is_weekend,pressure,weather1,temper,weather2,weather3,wet,cloud,rain,weather4,weather5,wind,weekday
155,155,7/1/2017 11:00,13.30846687,2017/1/7 11:00,2017/1/7,11:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
156,156,7/1/2017 12:00,19.68658036,2017/1/7 12:00,2017/1/7,12:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
157,157,7/1/2017 13:00,17.37472399,2017/1/7 13:00,2017/1/7,13:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
158,158,7/1/2017 14:00,26.70278181,2017/1/7 14:00,2017/1/7,14:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
159,159,7/1/2017 15:00,17.66573979,2017/1/7 15:00,2017/1/7,15:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
160,160,7/1/2017 16:00,16.57825663,2017/1/7 16:00,2017/1/7,16:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
161,161,7/1/2017 17:00,11.49302137,2017/1/7 17:00,2017/1/7,17:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
162,162,7/1/2017 18:00,22.53092866,2017/1/7 18:00,2017/1/7,18:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
163,163,7/1/2017 19:00,31.55926167,2017/1/7 19:00,2017/1/7,19:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
164,164,7/1/2017 20:00,41.20998077,2017/1/7 20:00,2017/1/7,20:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
165,165,7/1/2017 21:00,40.16778996,2017/1/7 21:00,2017/1/7,21:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
166,166,7/1/2017 22:00,35.175395,2017/1/7 22:00,2017/1/7,22:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
167,167,7/1/2017 23:00,33.350155,2017/1/7 23:00,2017/1/7,23:00:00,0,0,1,1013.9,22.8,21.1,19.7,17.3,79,68,0,7.3,60,20.8,6
168,168,8/1/2017 0:00,45.02945502,2017/1/8 0:00,2017/1/8,0:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
169,169,8/1/2017 1:00,46.27002343,2017/1/8 1:00,2017/1/8,1:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
170,170,8/1/2017 2:00,45.65299811,2017/1/8 2:00,2017/1/8,2:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
171,171,8/1/2017 3:00,46.07199492,2017/1/8 3:00,2017/1/8,3:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
172,172,8/1/2017 4:00,45.51427407,2017/1/8 4:00,2017/1/8,4:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
173,173,8/1/2017 5:00,44.50013047,2017/1/8 5:00,2017/1/8,5:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
174,174,8/1/2017 6:00,48.62470619,2017/1/8 6:00,2017/1/8,6:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
175,175,8/1/2017 7:00,40.45019105,2017/1/8 7:00,2017/1/8,7:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
176,176,8/1/2017 8:00,44.07312755,2017/1/8 8:00,2017/1/8,8:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
177,177,8/1/2017 9:00,43.41774003,2017/1/8 9:00,2017/1/8,9:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
178,178,8/1/2017 10:00,33.54299461,2017/1/8 10:00,2017/1/8,10:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
179,179,8/1/2017 11:00,35.43886046,2017/1/8 11:00,2017/1/8,11:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
180,180,8/1/2017 12:00,35.1515404,2017/1/8 12:00,2017/1/8,12:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
181,181,8/1/2017 13:00,42.01795359,2017/1/8 13:00,2017/1/8,13:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
182,182,8/1/2017 14:00,44.35885003,2017/1/8 14:00,2017/1/8,14:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
183,183,8/1/2017 15:00,41.85665755,2017/1/8 15:00,2017/1/8,15:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
184,184,8/1/2017 16:00,46.9843695,2017/1/8 16:00,2017/1/8,16:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
185,185,8/1/2017 17:00,44.55842687,2017/1/8 17:00,2017/1/8,17:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
186,186,8/1/2017 18:00,36.75002629,2017/1/8 18:00,2017/1/8,18:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
187,187,8/1/2017 19:00,41.04219346,2017/1/8 19:00,2017/1/8,19:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
188,188,8/1/2017 20:00,44.91175342,2017/1/8 20:00,2017/1/8,20:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
189,189,8/1/2017 21:00,38.00258426,2017/1/8 21:00,2017/1/8,21:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
190,190,8/1/2017 22:00,39.56533591,2017/1/8 22:00,2017/1/8,22:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
191,191,8/1/2017 23:00,44.88975359,2017/1/8 23:00,2017/1/8,23:00:00,0,0,1,1013.4,25.5,22.6,20.5,18.1,76,50,0,8.2,30,6.8,7
192,192,9/1/2017 0:00,46.89737259,2017/1/9 0:00,2017/1/9,0:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
193,193,9/1/2017 1:00,47.51728708,2017/1/9 1:00,2017/1/9,1:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
194,194,9/1/2017 2:00,46.77890873,2017/1/9 2:00,2017/1/9,2:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
195,195,9/1/2017 3:00,46.59530965,2017/1/9 3:00,2017/1/9,3:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
196,196,9/1/2017 4:00,47.28466609,2017/1/9 4:00,2017/1/9,4:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
197,197,9/1/2017 5:00,45.68025562,2017/1/9 5:00,2017/1/9,5:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
198,198,9/1/2017 6:00,42.42232551,2017/1/9 6:00,2017/1/9,6:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
199,199,9/1/2017 7:00,27.94660201,2017/1/9 7:00,2017/1/9,7:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
200,200,9/1/2017 8:00,14.91046636,2017/1/9 8:00,2017/1/9,8:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
201,201,9/1/2017 9:00,21.87220143,2017/1/9 9:00,2017/1/9,9:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
202,202,9/1/2017 10:00,31.45463229,2017/1/9 10:00,2017/1/9,10:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
203,203,9/1/2017 11:00,17.40291937,2017/1/9 11:00,2017/1/9,11:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
204,204,9/1/2017 12:00,20.51591579,2017/1/9 12:00,2017/1/9,12:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
205,205,9/1/2017 13:00,21.73016652,2017/1/9 13:00,2017/1/9,13:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
206,206,9/1/2017 14:00,13.8174413,2017/1/9 14:00,2017/1/9,14:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
207,207,9/1/2017 15:00,15.87921957,2017/1/9 15:00,2017/1/9,15:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
208,208,9/1/2017 16:00,12.30524083,2017/1/9 16:00,2017/1/9,16:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
209,209,9/1/2017 17:00,17.21710414,2017/1/9 17:00,2017/1/9,17:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
210,210,9/1/2017 18:00,11.00704849,2017/1/9 18:00,2017/1/9,18:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
211,211,9/1/2017 19:00,19.57326069,2017/1/9 19:00,2017/1/9,19:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
212,212,9/1/2017 20:00,41.22733085,2017/1/9 20:00,2017/1/9,20:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
213,213,9/1/2017 21:00,45.00668776,2017/1/9 21:00,2017/1/9,21:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
214,214,9/1/2017 22:00,43.0148001,2017/1/9 22:00,2017/1/9,22:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
215,215,9/1/2017 23:00,43.67710204,2017/1/9 23:00,2017/1/9,23:00:00,0,0,0,1016.3,21.8,20.6,19.7,16.7,78,66,0,3.1,70,23.3,1
216,216,10/1/2017 0:00,48.40018923,2017/1/10 0:00,2017/1/10,0:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
217,217,10/1/2017 1:00,49.86170544,2017/1/10 1:00,2017/1/10,1:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
218,218,10/1/2017 2:00,48.01945877,2017/1/10 2:00,2017/1/10,2:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
219,219,10/1/2017 3:00,49.40212743,2017/1/10 3:00,2017/1/10,3:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
220,220,10/1/2017 4:00,47.72174178,2017/1/10 4:00,2017/1/10,4:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
221,221,10/1/2017 5:00,47.95785199,2017/1/10 5:00,2017/1/10,5:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
222,222,10/1/2017 6:00,42.40176994,2017/1/10 6:00,2017/1/10,6:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
223,223,10/1/2017 7:00,26.0966642,2017/1/10 7:00,2017/1/10,7:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
224,224,10/1/2017 8:00,11.2973083,2017/1/10 8:00,2017/1/10,8:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
225,225,10/1/2017 9:00,18.89114203,2017/1/10 9:00,2017/1/10,9:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
226,226,10/1/2017 10:00,19.557844,2017/1/10 10:00,2017/1/10,10:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
227,227,10/1/2017 11:00,24.20246641,2017/1/10 11:00,2017/1/10,11:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
228,228,10/1/2017 12:00,19.75018988,2017/1/10 12:00,2017/1/10,12:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
229,229,10/1/2017 13:00,20.30806078,2017/1/10 13:00,2017/1/10,13:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
230,230,10/1/2017 14:00,17.92473803,2017/1/10 14:00,2017/1/10,14:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
231,231,10/1/2017 15:00,16.91231937,2017/1/10 15:00,2017/1/10,15:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
232,232,10/1/2017 16:00,15.98744844,2017/1/10 16:00,2017/1/10,16:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
233,233,10/1/2017 17:00,10.40313416,2017/1/10 17:00,2017/1/10,17:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
234,234,10/1/2017 18:00,11.77482407,2017/1/10 18:00,2017/1/10,18:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
235,235,10/1/2017 19:00,21.05529377,2017/1/10 19:00,2017/1/10,19:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
236,236,10/1/2017 20:00,36.32282051,2017/1/10 20:00,2017/1/10,20:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
237,237,10/1/2017 21:00,42.8978223,2017/1/10 21:00,2017/1/10,21:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
238,238,10/1/2017 22:00,35.88633582,2017/1/10 22:00,2017/1/10,22:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
239,239,10/1/2017 23:00,42.65256903,2017/1/10 23:00,2017/1/10,23:00:00,0,0,0,1018.1,20.5,19.4,18.8,15.7,79,72,0,5.9,70,36.6,2
240,240,11/1/2017 0:00,48.01370645,2017/1/11 0:00,2017/1/11,0:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
241,241,11/1/2017 1:00,48.83545502,2017/1/11 1:00,2017/1/11,1:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
242,242,11/1/2017 2:00,47.02411476,2017/1/11 2:00,2017/1/11,2:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
243,243,11/1/2017 3:00,49.05510693,2017/1/11 3:00,2017/1/11,3:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
244,244,11/1/2017 4:00,47.1398474,2017/1/11 4:00,2017/1/11,4:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
245,245,11/1/2017 5:00,46.89427879,2017/1/11 5:00,2017/1/11,5:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
246,246,11/1/2017 6:00,42.01954783,2017/1/11 6:00,2017/1/11,6:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
247,247,11/1/2017 7:00,29.21588608,2017/1/11 7:00,2017/1/11,7:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
248,248,11/1/2017 8:00,15.68014665,2017/1/11 8:00,2017/1/11,8:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
249,249,11/1/2017 9:00,14.10570534,2017/1/11 9:00,2017/1/11,9:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
250,250,11/1/2017 10:00,22.93597272,2017/1/11 10:00,2017/1/11,10:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
251,251,11/1/2017 11:00,25.05760474,2017/1/11 11:00,2017/1/11,11:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
252,252,11/1/2017 12:00,20.15228794,2017/1/11 12:00,2017/1/11,12:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
253,253,11/1/2017 13:00,13.41457111,2017/1/11 13:00,2017/1/11,13:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
254,254,11/1/2017 14:00,24.22210957,2017/1/11 14:00,2017/1/11,14:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
255,255,11/1/2017 15:00,22.4139138,2017/1/11 15:00,2017/1/11,15:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
256,256,11/1/2017 16:00,16.23335534,2017/1/11 16:00,2017/1/11,16:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
257,257,11/1/2017 17:00,9.26539275,2017/1/11 17:00,2017/1/11,17:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
258,258,11/1/2017 18:00,10.11339149,2017/1/11 18:00,2017/1/11,18:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
259,259,11/1/2017 19:00,21.12337899,2017/1/11 19:00,2017/1/11,19:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
260,260,11/1/2017 20:00,35.75299429,2017/1/11 20:00,2017/1/11,20:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
261,261,11/1/2017 21:00,45.96975648,2017/1/11 21:00,2017/1/11,21:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
262,262,11/1/2017 22:00,40.24104883,2017/1/11 22:00,2017/1/11,22:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
263,263,11/1/2017 23:00,42.79468373,2017/1/11 23:00,2017/1/11,23:00:00,0,0,0,1018.1,19.7,19.1,18.2,15.4,80,86,0,1.7,70,37.8,3
264,264,12/1/2017 0:00,49.79884719,2017/1/12 0:00,2017/1/12,0:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
265,265,12/1/2017 1:00,49.68381336,2017/1/12 1:00,2017/1/12,1:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
266,266,12/1/2017 2:00,45.92108257,2017/1/12 2:00,2017/1/12,2:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
267,267,12/1/2017 3:00,49.57712542,2017/1/12 3:00,2017/1/12,3:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
268,268,12/1/2017 4:00,46.69742697,2017/1/12 4:00,2017/1/12,4:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
269,269,12/1/2017 5:00,47.58790607,2017/1/12 5:00,2017/1/12,5:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
270,270,12/1/2017 6:00,44.53748022,2017/1/12 6:00,2017/1/12,6:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
271,271,12/1/2017 7:00,30.14370875,2017/1/12 7:00,2017/1/12,7:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
272,272,12/1/2017 8:00,16.09281639,2017/1/12 8:00,2017/1/12,8:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
273,273,12/1/2017 9:00,16.00996717,2017/1/12 9:00,2017/1/12,9:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
274,274,12/1/2017 10:00,22.52766565,2017/1/12 10:00,2017/1/12,10:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
275,275,12/1/2017 11:00,22.0655043,2017/1/12 11:00,2017/1/12,11:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
276,276,12/1/2017 12:00,19.1083683,2017/1/12 12:00,2017/1/12,12:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
277,277,12/1/2017 13:00,21.14311134,2017/1/12 13:00,2017/1/12,13:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
278,278,12/1/2017 14:00,16.18751588,2017/1/12 14:00,2017/1/12,14:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
279,279,12/1/2017 15:00,11.62247361,2017/1/12 15:00,2017/1/12,15:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
280,280,12/1/2017 16:00,13.8478886,2017/1/12 16:00,2017/1/12,16:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
281,281,12/1/2017 17:00,10.8319543,2017/1/12 17:00,2017/1/12,17:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
282,282,12/1/2017 18:00,11.17903316,2017/1/12 18:00,2017/1/12,18:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
283,283,12/1/2017 19:00,23.6559051,2017/1/12 19:00,2017/1/12,19:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
284,284,12/1/2017 20:00,37.66340491,2017/1/12 20:00,2017/1/12,20:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
285,285,12/1/2017 21:00,45.84056055,2017/1/12 21:00,2017/1/12,21:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
286,286,12/1/2017 22:00,36.49120814,2017/1/12 22:00,2017/1/12,22:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
287,287,12/1/2017 23:00,42.20852811,2017/1/12 23:00,2017/1/12,23:00:00,0,0,0,1015.5,20.3,19,16.9,15.7,81,93,0,0,70,28,4
288,288,13/1/2017 0:00,47.77257703,2017/1/13 0:00,2017/1/13,0:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
289,289,13/1/2017 1:00,52.13340952,2017/1/13 1:00,2017/1/13,1:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
290,290,13/1/2017 2:00,48.62430616,2017/1/13 2:00,2017/1/13,2:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
291,291,13/1/2017 3:00,46.85181499,2017/1/13 3:00,2017/1/13,3:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
292,292,13/1/2017 4:00,45.39682173,2017/1/13 4:00,2017/1/13,4:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
293,293,13/1/2017 5:00,47.55063571,2017/1/13 5:00,2017/1/13,5:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
294,294,13/1/2017 6:00,41.56869574,2017/1/13 6:00,2017/1/13,6:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
295,295,13/1/2017 7:00,25.6069636,2017/1/13 7:00,2017/1/13,7:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
296,296,13/1/2017 8:00,11.34533897,2017/1/13 8:00,2017/1/13,8:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
297,297,13/1/2017 9:00,19.30149308,2017/1/13 9:00,2017/1/13,9:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
298,298,13/1/2017 10:00,22.69236867,2017/1/13 10:00,2017/1/13,10:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
299,299,13/1/2017 11:00,22.88090452,2017/1/13 11:00,2017/1/13,11:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
300,300,13/1/2017 12:00,15.03925555,2017/1/13 12:00,2017/1/13,12:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
301,301,13/1/2017 13:00,17.9583607,2017/1/13 13:00,2017/1/13,13:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
302,302,13/1/2017 14:00,13.3804424,2017/1/13 14:00,2017/1/13,14:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
303,303,13/1/2017 15:00,16.75703165,2017/1/13 15:00,2017/1/13,15:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
304,304,13/1/2017 16:00,12.13233131,2017/1/13 16:00,2017/1/13,16:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
305,305,13/1/2017 17:00,6.101640291,2017/1/13 17:00,2017/1/13,17:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
306,306,13/1/2017 18:00,9.643345186,2017/1/13 18:00,2017/1/13,18:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
307,307,13/1/2017 19:00,19.19325417,2017/1/13 19:00,2017/1/13,19:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
308,308,13/1/2017 20:00,37.14360634,2017/1/13 20:00,2017/1/13,20:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
309,309,13/1/2017 21:00,44.08961013,2017/1/13 21:00,2017/1/13,21:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
310,310,13/1/2017 22:00,31.52926755,2017/1/13 22:00,2017/1/13,22:00:00,0,0,0,1015.7,17.1,15.9,15.1,13.1,84,88,0.5,0,10,22.9,5
